"","id","RMSE","MAE","R2","R","valid_correlations","p_value","meanYactual","meanY","Count"
"58","K23563",0.817816399593334,0.599996294845002,0.111371361271663,0.333723480252234,1,0.0104645294415052,1.12068965517241,1.12068965517241,58
"59","K23565",1.83903040513933,1.72999545454545,0.0403391678683883,0.20084612983174,1,0.105871751292426,2.63636363636364,2.63636363636364,66
"60","KTFG534",1.15797445996011,0.948781681681682,0.254925700735816,0.504901674324632,1,1.59633522334897e-08,1.76576576576577,1.76576576576577,111
"61","KTGF118",0.735771599003999,0.675665315315315,0.00333734290268368,-0.0577697403723063,1,0.624910914824376,0.121621621621622,0.121621621621622,74
"62","KTGF119",0.310061790610651,0.254032835820896,NA,NA,0,NA,0,0,67
"63","KTGF120",0.655109451437669,0.594872888888889,7.05224320439511e-06,0.0026556059956995,1,0.98195978839811,0.28,0.28,75
"64","KTGF122",0.672561801715741,0.551718485821295,0.019950413681536,0.141245933327427,1,0.186733423224372,0.550561797752809,0.550561797752809,89
"65","KTGF124",1.03747996137721,0.791631111111111,0.00486962966534333,0.0697827318564079,1,0.596243245033577,0.766666666666667,0.766666666666667,60
"66","KTGF125",0.470243682392737,0.4218336996337,0.0476957082180498,0.218393471097581,1,0.0375515149429799,0.0659340659340659,0.0659340659340659,91
"67","KTGF126",0.629129835319549,0.51132612371117,0.0389832317464272,0.197441717340655,1,0.0551271416413875,0.978947368421053,0.978947368421053,95
"68","KTGF127",0.649814571931603,0.531338455988456,0.205560857666482,0.453388197537697,1,0.00482967118181395,0.162162162162162,0.162162162162162,37
"69","KTGF129",0.725987261005685,0.597691582491582,0.0273935604459614,0.165510001045137,1,0.101588360036711,0.292929292929293,0.292929292929293,99
"70","KTGF130",1.03232472959497,0.840868,0.108101581109539,0.328788048915314,1,0.00397552055353881,0.973333333333333,0.973333333333333,75
"71","KTGF136",0.868890079810819,0.708836734693878,0.0372652913115266,-0.193042200856514,1,0.183864137908006,0.489795918367347,0.489795918367347,49
"72","KTGF138",0.601330878994041,0.53540380952381,0.0133934759104391,0.115730185822192,1,0.507949597533391,0.0857142857142857,0.0857142857142857,35
"73","KTGF142",1.02289065065937,0.824119047619048,0.010192157277229,0.100956214653824,1,0.563904643298263,0.428571428571429,0.428571428571429,35
