,Variable,Importance,Participant,NLP
KTFG534,Quantity,0.003203678,KTFG534,LIWC
KTGF118,Quantity,0.001571045,KTGF118,LIWC
KTGF120,Quantity,0.001124466,KTGF120,LIWC
KTGF122,Quantity,0.003456061,KTGF122,LIWC
KTGF124,Quantity,0.00305451,KTGF124,LIWC
KTGF125,Quantity,0.000201814,KTGF125,LIWC
KTGF127,Quantity,0.000251746,KTGF127,LIWC
KTGF138,Quantity,0.003939098,KTGF138,LIWC
KTGF142,Quantity,0.003428714,KTGF142,LIWC
KTGF143,Quantity,9.91E-05,KTGF143,LIWC
KTGF148,Quantity,0.002982066,KTGF148,LIWC
KTGF153,Quantity,0.002681533,KTGF153,LIWC
KTGF154,Quantity,0.002936397,KTGF154,LIWC
KTGF156,Quantity,0.003230037,KTGF156,LIWC
KTGF157,Quantity,0.007129036,KTGF157,LIWC
KTGF158,Quantity,0.00028636,KTGF158,LIWC
KTGF527,Quantity,0.003578347,KTGF527,LIWC
KTGF528,Quantity,0.009891704,KTGF528,LIWC
KTGF533,Quantity,0.017290987,KTGF533,LIWC
KTGF540,Quantity,0.002341735,KTGF540,LIWC
KTGF544,Quantity,0.006859414,KTGF544,LIWC
KTGF545,Quantity,0.000629006,KTGF545,LIWC
KTGF549,Quantity,0.003779056,KTGF549,LIWC
KTGF556,Quantity,0.002443962,KTGF556,LIWC
KTGF557,Quantity,0.009579886,KTGF557,LIWC
KTGF561,Quantity,0.000627869,KTGF561,LIWC
KTGF565,Quantity,0.003919295,KTGF565,LIWC
K23101,Sad GPT,0.001740952,K23101,GPT
K23104,Sad GPT,1.93E-06,K23104,GPT
K23106,Sad GPT,0.004200209,K23106,GPT
K23107,Sad GPT,0.001196897,K23107,GPT
K23109,Sad GPT,0.010440059,K23109,GPT
K23114,Sad GPT,0.019518836,K23114,GPT
K23115,Sad GPT,0.006959286,K23115,GPT
K23117,Sad GPT,0.016849153,K23117,GPT
K23120,Sad GPT,0.002017875,K23120,GPT
K23121,Sad GPT,0.002213868,K23121,GPT
K23122,Sad GPT,0.000193471,K23122,GPT
K23125,Sad GPT,0.003491495,K23125,GPT
K23126,Sad GPT,0.013404746,K23126,GPT
K23128,Sad GPT,0.001076938,K23128,GPT
K23129,Sad GPT,0.002063938,K23129,GPT
K23130,Sad GPT,0.00025181,K23130,GPT
K23131,Sad GPT,0.001472585,K23131,GPT
K23133,Sad GPT,0.001220858,K23133,GPT
K23134,Sad GPT,0.001396759,K23134,GPT
K23136,Sad GPT,0.002873152,K23136,GPT
K23139,Sad GPT,0.001485644,K23139,GPT
K23142,Sad GPT,0.003707945,K23142,GPT
K23143,Sad GPT,0.000391867,K23143,GPT
K23144,Sad GPT,0.000538436,K23144,GPT
K23145,Sad GPT,0.00454823,K23145,GPT
K23147,Sad GPT,0.001308646,K23147,GPT
K23148,Sad GPT,0.002749911,K23148,GPT
K23150,Sad GPT,0.005667739,K23150,GPT
K23151,Sad GPT,0.006677254,K23151,GPT
K23153,Sad GPT,0.003348963,K23153,GPT
K23155,Sad GPT,0.001986448,K23155,GPT
K23156,Sad GPT,0.000191212,K23156,GPT
K23502,Sad GPT,0.001768631,K23502,GPT
K23503,Sad GPT,0.005859598,K23503,GPT
K23507,Sad GPT,0.003914059,K23507,GPT
K23508,Sad GPT,0.001416024,K23508,GPT
K23509,Sad GPT,0.014931982,K23509,GPT
K23510,Sad GPT,0.002931116,K23510,GPT
K23517,Sad GPT,0.012716587,K23517,GPT
K23521,Sad GPT,0.00690083,K23521,GPT
K23526,Sad GPT,0.010217222,K23526,GPT
K23529,Sad GPT,0.013011102,K23529,GPT
K23531,Sad GPT,0.012657427,K23531,GPT
K23532,Sad GPT,0.000299425,K23532,GPT
K23533,Sad GPT,0.004109407,K23533,GPT
K23536,Sad GPT,0.000291185,K23536,GPT
K23537,Sad GPT,0.002866217,K23537,GPT
K23540,Sad GPT,0.001182658,K23540,GPT
K23541,Sad GPT,0.013539302,K23541,GPT
K23548,Sad GPT,0.006086639,K23548,GPT
K23551,Sad GPT,0.010242191,K23551,GPT
K23552,Sad GPT,0.001675645,K23552,GPT
K23555,Sad GPT,0.006885506,K23555,GPT
K23556,Sad GPT,0.014580853,K23556,GPT
K23557,Sad GPT,0.01348452,K23557,GPT
K23559,Sad GPT,0.048336379,K23559,GPT
K23563,Sad GPT,0.00888055,K23563,GPT
K23565,Sad GPT,0.009146681,K23565,GPT
KTFG534,Sad GPT,0.010601818,KTFG534,GPT
KTGF118,Sad GPT,0.004177936,KTGF118,GPT
KTGF120,Sad GPT,0.004725525,KTGF120,GPT
KTGF122,Sad GPT,0.005744556,KTGF122,GPT
KTGF124,Sad GPT,0.002557617,KTGF124,GPT
KTGF125,Sad GPT,0.000724552,KTGF125,GPT
KTGF126,Sad GPT,0.002386774,KTGF126,GPT
KTGF127,Sad GPT,0.001975295,KTGF127,GPT
KTGF129,Sad GPT,0.008408365,KTGF129,GPT
KTGF130,Sad GPT,0.003036577,KTGF130,GPT
KTGF136,Sad GPT,0.003226667,KTGF136,GPT
KTGF138,Sad GPT,0.003054725,KTGF138,GPT
KTGF142,Sad GPT,0.012442741,KTGF142,GPT
KTGF143,Sad GPT,0.021682682,KTGF143,GPT
KTGF146,Sad GPT,0.006528135,KTGF146,GPT
KTGF147,Sad GPT,0.001160322,KTGF147,GPT
KTGF148,Sad GPT,0.001328777,KTGF148,GPT
KTGF150,Sad GPT,0.001047464,KTGF150,GPT
KTGF153,Sad GPT,0.001220898,KTGF153,GPT
KTGF154,Sad GPT,0.001609795,KTGF154,GPT
KTGF156,Sad GPT,0.001851255,KTGF156,GPT
KTGF157,Sad GPT,0.023361615,KTGF157,GPT
KTGF158,Sad GPT,0.099427299,KTGF158,GPT
KTGF527,Sad GPT,0.002603545,KTGF527,GPT
KTGF528,Sad GPT,0.001173692,KTGF528,GPT
KTGF533,Sad GPT,0.001870136,KTGF533,GPT
KTGF540,Sad GPT,0.003520907,KTGF540,GPT
KTGF544,Sad GPT,0.010405676,KTGF544,GPT
KTGF545,Sad GPT,0.001471903,KTGF545,GPT
KTGF549,Sad GPT,0.001096846,KTGF549,GPT
KTGF550,Sad GPT,0.030865825,KTGF550,GPT
KTGF553,Sad GPT,0.004647642,KTGF553,GPT
KTGF556,Sad GPT,0.012980521,KTGF556,GPT
KTGF557,Sad GPT,0.018561032,KTGF557,GPT
KTGF561,Sad GPT,0.00219197,KTGF561,GPT
KTGF562,Sad GPT,0.016075627,KTGF562,GPT
KTGF565,Sad GPT,0.004414841,KTGF565,GPT
KTGF570,Sad GPT,0.00238494,KTGF570,GPT
KTGF572,Sad GPT,0.005669808,KTGF572,GPT
K23101,Socbehav,0.002184442,K23101,LIWC
K23106,Socbehav,0.000811026,K23106,LIWC
K23115,Socbehav,0.002639035,K23115,LIWC
K23121,Socbehav,0.000361453,K23121,LIWC
K23125,Socbehav,0.003277907,K23125,LIWC
K23128,Socbehav,0.004605003,K23128,LIWC
K23129,Socbehav,0.001238485,K23129,LIWC
K23130,Socbehav,0.020274762,K23130,LIWC
K23131,Socbehav,0.000770759,K23131,LIWC
K23133,Socbehav,0.002658395,K23133,LIWC
K23134,Socbehav,0.001051051,K23134,LIWC
K23136,Socbehav,0.003549767,K23136,LIWC
K23142,Socbehav,0.000368027,K23142,LIWC
K23144,Socbehav,0.001371208,K23144,LIWC
K23145,Socbehav,0.000740815,K23145,LIWC
K23147,Socbehav,0.001676047,K23147,LIWC
K23148,Socbehav,0.002904319,K23148,LIWC
K23150,Socbehav,0.001611054,K23150,LIWC
K23151,Socbehav,0.002116895,K23151,LIWC
K23153,Socbehav,0.001602401,K23153,LIWC
K23502,Socbehav,0.001034207,K23502,LIWC
K23503,Socbehav,0.003415093,K23503,LIWC
K23508,Socbehav,0.027043337,K23508,LIWC
K23509,Socbehav,0.002609316,K23509,LIWC
K23510,Socbehav,0.004943933,K23510,LIWC
K23517,Socbehav,0.003326616,K23517,LIWC
K23521,Socbehav,0.002936331,K23521,LIWC
K23526,Socbehav,0.003632786,K23526,LIWC
K23529,Socbehav,0.001022718,K23529,LIWC
K23531,Socbehav,0.003786763,K23531,LIWC
K23532,Socbehav,0.001633241,K23532,LIWC
K23533,Socbehav,0.00334665,K23533,LIWC
K23536,Socbehav,0.005217504,K23536,LIWC
K23537,Socbehav,0.005621092,K23537,LIWC
K23540,Socbehav,0.000685547,K23540,LIWC
K23541,Socbehav,0.002128253,K23541,LIWC
K23548,Socbehav,0.005850929,K23548,LIWC
K23551,Socbehav,0.010282072,K23551,LIWC
K23552,Socbehav,0.001645812,K23552,LIWC
K23555,Socbehav,0.003561672,K23555,LIWC
K23556,Socbehav,0.003839874,K23556,LIWC
K23557,Socbehav,0.005636288,K23557,LIWC
K23559,Socbehav,0.003383322,K23559,LIWC
K23565,Socbehav,0.003949002,K23565,LIWC
KTGF118,Socbehav,0.007160135,KTGF118,LIWC
KTGF120,Socbehav,0.000760527,KTGF120,LIWC
KTGF122,Socbehav,0.002596297,KTGF122,LIWC
KTGF124,Socbehav,0.003067268,KTGF124,LIWC
KTGF125,Socbehav,0.000329534,KTGF125,LIWC
KTGF136,Socbehav,0.001201016,KTGF136,LIWC
KTGF138,Socbehav,5.88E-05,KTGF138,LIWC
KTGF142,Socbehav,0.003202694,KTGF142,LIWC
KTGF143,Socbehav,0.000452065,KTGF143,LIWC
KTGF146,Socbehav,0.0040794,KTGF146,LIWC
KTGF147,Socbehav,0.004490907,KTGF147,LIWC
KTGF148,Socbehav,0.00225336,KTGF148,LIWC
KTGF153,Socbehav,0.000502095,KTGF153,LIWC
KTGF154,Socbehav,0.007826286,KTGF154,LIWC
KTGF156,Socbehav,0.001604759,KTGF156,LIWC
KTGF158,Socbehav,0.003046588,KTGF158,LIWC
KTGF527,Socbehav,0.00590187,KTGF527,LIWC
KTGF528,Socbehav,0.002450456,KTGF528,LIWC
KTGF533,Socbehav,0.003880543,KTGF533,LIWC
KTGF540,Socbehav,0.003502886,KTGF540,LIWC
KTGF544,Socbehav,0.001068042,KTGF544,LIWC
KTGF549,Socbehav,0.0021105,KTGF549,LIWC
KTGF550,Socbehav,0.018914469,KTGF550,LIWC
KTGF553,Socbehav,0.005435593,KTGF553,LIWC
KTGF556,Socbehav,0.005553062,KTGF556,LIWC
KTGF561,Socbehav,0.005574876,KTGF561,LIWC
KTGF562,Socbehav,0.004937912,KTGF562,LIWC
KTGF565,Socbehav,0.00739942,KTGF565,LIWC
KTGF570,Socbehav,0.000416931,KTGF570,LIWC
KTGF572,Socbehav,0.002462526,KTGF572,LIWC
K23101,Social,0.006990379,K23101,LIWC
K23106,Social,0.000215487,K23106,LIWC
K23107,Social,0.002265797,K23107,LIWC
K23109,Social,0.003676667,K23109,LIWC
K23114,Social,0.00373869,K23114,LIWC
K23115,Social,0.006609103,K23115,LIWC
K23117,Social,0.006397351,K23117,LIWC
K23120,Social,0.001234875,K23120,LIWC
K23121,Social,0.000576251,K23121,LIWC
K23122,Social,0.000278207,K23122,LIWC
K23125,Social,0.003935451,K23125,LIWC
K23126,Social,0.005905425,K23126,LIWC
K23128,Social,0.002801001,K23128,LIWC
K23129,Social,0.001212089,K23129,LIWC
K23130,Social,0.021125956,K23130,LIWC
K23131,Social,0.012424633,K23131,LIWC
K23133,Social,0.002453046,K23133,LIWC
K23134,Social,0.002682488,K23134,LIWC
K23136,Social,0.00363432,K23136,LIWC
K23142,Social,0.000574265,K23142,LIWC
K23144,Social,0.000800326,K23144,LIWC
K23145,Social,0.000310793,K23145,LIWC
K23147,Social,0.001680599,K23147,LIWC
K23148,Social,0.002115236,K23148,LIWC
K23150,Social,0.005461396,K23150,LIWC
K23151,Social,0.012863618,K23151,LIWC
K23153,Social,0.007519252,K23153,LIWC
K23155,Social,0.000781085,K23155,LIWC
K23156,Social,0.000753303,K23156,LIWC
K23502,Social,0.006258563,K23502,LIWC
K23503,Social,0.004340737,K23503,LIWC
K23507,Social,0.001276632,K23507,LIWC
K23508,Social,0.007536401,K23508,LIWC
K23509,Social,0.003638578,K23509,LIWC
K23510,Social,0.021401331,K23510,LIWC
K23517,Social,0.00199752,K23517,LIWC
K23521,Social,0.006819125,K23521,LIWC
K23526,Social,0.005336892,K23526,LIWC
K23529,Social,0.003848338,K23529,LIWC
K23531,Social,0.010096923,K23531,LIWC
K23532,Social,0.00221554,K23532,LIWC
K23533,Social,0.004140321,K23533,LIWC
K23536,Social,0.025355774,K23536,LIWC
K23537,Social,0.002751949,K23537,LIWC
K23540,Social,0.001402863,K23540,LIWC
K23541,Social,0.003864031,K23541,LIWC
K23548,Social,0.012074812,K23548,LIWC
K23551,Social,0.008934392,K23551,LIWC
K23552,Social,0.002871783,K23552,LIWC
K23555,Social,0.002161827,K23555,LIWC
K23556,Social,0.003781532,K23556,LIWC
K23557,Social,0.003912173,K23557,LIWC
K23559,Social,0.017716113,K23559,LIWC
K23563,Social,0.002622222,K23563,LIWC
K23565,Social,0.008841204,K23565,LIWC
KTFG534,Social,0.003062793,KTFG534,LIWC
KTGF118,Social,0.00437449,KTGF118,LIWC
KTGF120,Social,0.001335161,KTGF120,LIWC
KTGF122,Social,0.003152,KTGF122,LIWC
KTGF124,Social,0.004358441,KTGF124,LIWC
KTGF125,Social,0.001512105,KTGF125,LIWC
KTGF127,Social,0.001385194,KTGF127,LIWC
KTGF129,Social,0.003779534,KTGF129,LIWC
KTGF130,Social,0.002558284,KTGF130,LIWC
KTGF136,Social,0.002674717,KTGF136,LIWC
KTGF138,Social,0.000186144,KTGF138,LIWC
KTGF142,Social,0.002358316,KTGF142,LIWC
KTGF143,Social,0.006019361,KTGF143,LIWC
KTGF146,Social,0.006125021,KTGF146,LIWC
KTGF147,Social,0.001862267,KTGF147,LIWC
KTGF148,Social,0.001778829,KTGF148,LIWC
KTGF153,Social,0.003699043,KTGF153,LIWC
KTGF154,Social,0.00487736,KTGF154,LIWC
KTGF156,Social,0.001386074,KTGF156,LIWC
KTGF158,Social,0.0012161,KTGF158,LIWC
KTGF527,Social,0.001698442,KTGF527,LIWC
KTGF528,Social,0.022867977,KTGF528,LIWC
KTGF533,Social,0.006036545,KTGF533,LIWC
KTGF540,Social,0.002037821,KTGF540,LIWC
KTGF544,Social,0.000809808,KTGF544,LIWC
KTGF545,Social,0.000447678,KTGF545,LIWC
KTGF549,Social,0.002545105,KTGF549,LIWC
KTGF550,Social,0.056516481,KTGF550,LIWC
KTGF553,Social,0.007845823,KTGF553,LIWC
KTGF556,Social,0.004388538,KTGF556,LIWC
KTGF557,Social,0.001120991,KTGF557,LIWC
KTGF561,Social,0.00256266,KTGF561,LIWC
KTGF562,Social,0.008774864,KTGF562,LIWC
KTGF565,Social,0.003684464,KTGF565,LIWC
KTGF570,Social,0.002958,KTGF570,LIWC
KTGF572,Social,0.005717054,KTGF572,LIWC
K23101,Social referents ,0.007865809,K23101,LIWC
K23106,Social referents ,0.005901722,K23106,LIWC
K23109,Social referents ,0.002451852,K23109,LIWC
K23114,Social referents ,0.005513946,K23114,LIWC
K23115,Social referents ,0.004020716,K23115,LIWC
K23117,Social referents ,0.003257953,K23117,LIWC
K23121,Social referents ,0.00049458,K23121,LIWC
K23125,Social referents ,0.003225089,K23125,LIWC
K23126,Social referents ,0.020719425,K23126,LIWC
K23128,Social referents ,0.006244485,K23128,LIWC
K23129,Social referents ,0.002168885,K23129,LIWC
K23130,Social referents ,0.000540952,K23130,LIWC
K23131,Social referents ,0.007404327,K23131,LIWC
K23133,Social referents ,0.001693988,K23133,LIWC
K23134,Social referents ,0.001318065,K23134,LIWC
K23136,Social referents ,0.003073897,K23136,LIWC
K23142,Social referents ,0.001567003,K23142,LIWC
K23144,Social referents ,0.003127088,K23144,LIWC
K23145,Social referents ,0.001279948,K23145,LIWC
K23147,Social referents ,0.001141017,K23147,LIWC
K23148,Social referents ,0.0029288,K23148,LIWC
K23150,Social referents ,0.005648045,K23150,LIWC
K23151,Social referents ,0.008880403,K23151,LIWC
K23153,Social referents ,0.005708494,K23153,LIWC
K23503,Social referents ,0.004443596,K23503,LIWC
K23508,Social referents ,0.001327071,K23508,LIWC
K23509,Social referents ,0.003836578,K23509,LIWC
K23510,Social referents ,0.00071026,K23510,LIWC
K23517,Social referents ,0.001267603,K23517,LIWC
K23521,Social referents ,0.004791583,K23521,LIWC
K23526,Social referents ,0.01299463,K23526,LIWC
K23529,Social referents ,0.008338764,K23529,LIWC
K23531,Social referents ,0.004886268,K23531,LIWC
K23532,Social referents ,0.002443272,K23532,LIWC
K23533,Social referents ,0.020321573,K23533,LIWC
K23536,Social referents ,0.00400357,K23536,LIWC
K23537,Social referents ,0.002166812,K23537,LIWC
K23540,Social referents ,0.001056954,K23540,LIWC
K23541,Social referents ,0.003736018,K23541,LIWC
K23548,Social referents ,0.009043875,K23548,LIWC
K23551,Social referents ,0.004343236,K23551,LIWC
K23552,Social referents ,0.003541263,K23552,LIWC
K23555,Social referents ,0.001403826,K23555,LIWC
K23557,Social referents ,0.001247601,K23557,LIWC
K23559,Social referents ,0.000778415,K23559,LIWC
K23563,Social referents ,0.002579857,K23563,LIWC
K23565,Social referents ,0.00646495,K23565,LIWC
KTFG534,Social referents ,0.001658513,KTFG534,LIWC
KTGF118,Social referents ,0.002232529,KTGF118,LIWC
KTGF120,Social referents ,0.001381848,KTGF120,LIWC
KTGF122,Social referents ,0.003970679,KTGF122,LIWC
KTGF124,Social referents ,0.003726801,KTGF124,LIWC
KTGF125,Social referents ,0.002565885,KTGF125,LIWC
KTGF127,Social referents ,0.000520446,KTGF127,LIWC
KTGF130,Social referents ,0.000820438,KTGF130,LIWC
KTGF136,Social referents ,0.004805161,KTGF136,LIWC
KTGF138,Social referents ,0.000247922,KTGF138,LIWC
KTGF142,Social referents ,0.003248747,KTGF142,LIWC
KTGF143,Social referents ,0.000132407,KTGF143,LIWC
KTGF146,Social referents ,0.005589395,KTGF146,LIWC
KTGF147,Social referents ,0.004834942,KTGF147,LIWC
KTGF148,Social referents ,0.002136403,KTGF148,LIWC
KTGF153,Social referents ,0.00264185,KTGF153,LIWC
KTGF154,Social referents ,0.001353469,KTGF154,LIWC
KTGF156,Social referents ,0.006201815,KTGF156,LIWC
KTGF158,Social referents ,0.001229211,KTGF158,LIWC
KTGF527,Social referents ,0.003020817,KTGF527,LIWC
KTGF528,Social referents ,0.015033265,KTGF528,LIWC
KTGF533,Social referents ,0.011570361,KTGF533,LIWC
KTGF540,Social referents ,0.002153068,KTGF540,LIWC
KTGF544,Social referents ,0.002257259,KTGF544,LIWC
KTGF549,Social referents ,0.002027247,KTGF549,LIWC
KTGF550,Social referents ,0.014796414,KTGF550,LIWC
KTGF556,Social referents ,0.00216216,KTGF556,LIWC
KTGF557,Social referents ,0.001281304,KTGF557,LIWC
KTGF561,Social referents ,0.001621248,KTGF561,LIWC
KTGF562,Social referents ,0.009512511,KTGF562,LIWC
KTGF565,Social referents ,0.005017204,KTGF565,LIWC
KTGF572,Social referents ,0.002158593,KTGF572,LIWC
K23101,Space ,0.006463894,K23101,LIWC
K23104,Space ,4.59E-05,K23104,LIWC
K23106,Space ,0.000957966,K23106,LIWC
K23107,Space ,0.000600096,K23107,LIWC
K23109,Space ,0.001114765,K23109,LIWC
K23115,Space ,0.003834498,K23115,LIWC
K23117,Space ,0.008240901,K23117,LIWC
K23120,Space ,0.003817674,K23120,LIWC
K23121,Space ,0.007040066,K23121,LIWC
K23122,Space ,5.93E-05,K23122,LIWC
K23125,Space ,0.002500072,K23125,LIWC
K23126,Space ,0.002213857,K23126,LIWC
K23128,Space ,0.005295924,K23128,LIWC
K23129,Space ,0.001758626,K23129,LIWC
K23130,Space ,0.0083416,K23130,LIWC
K23131,Space ,0.005325627,K23131,LIWC
K23133,Space ,0.004055543,K23133,LIWC
K23134,Space ,0.003414699,K23134,LIWC
K23136,Space ,0.008500026,K23136,LIWC
K23143,Space ,0.000973768,K23143,LIWC
K23144,Space ,0.008105255,K23144,LIWC
K23145,Space ,0.00031203,K23145,LIWC
K23147,Space ,0.00131132,K23147,LIWC
K23148,Space ,0.0034604,K23148,LIWC
K23150,Space ,0.002421494,K23150,LIWC
K23151,Space ,0.002661305,K23151,LIWC
K23153,Space ,0.006025359,K23153,LIWC
K23155,Space ,0.000899992,K23155,LIWC
K23156,Space ,0.000740576,K23156,LIWC
K23502,Space ,0.00394592,K23502,LIWC
K23503,Space ,0.004219347,K23503,LIWC
K23507,Space ,0.002369708,K23507,LIWC
K23508,Space ,0.001711774,K23508,LIWC
K23509,Space ,0.005662326,K23509,LIWC
K23510,Space ,0.002187569,K23510,LIWC
K23517,Space ,0.001667227,K23517,LIWC
K23521,Space ,0.009767533,K23521,LIWC
K23526,Space ,0.004401407,K23526,LIWC
K23529,Space ,0.005297204,K23529,LIWC
K23531,Space ,0.004123771,K23531,LIWC
K23532,Space ,0.000968644,K23532,LIWC
K23533,Space ,0.003236431,K23533,LIWC
K23536,Space ,0.000294593,K23536,LIWC
K23537,Space ,0.004023007,K23537,LIWC
K23541,Space ,0.001370013,K23541,LIWC
K23548,Space ,0.00263478,K23548,LIWC
K23551,Space ,0.014720457,K23551,LIWC
K23552,Space ,0.005574445,K23552,LIWC
K23555,Space ,0.006145058,K23555,LIWC
K23556,Space ,0.002077922,K23556,LIWC
K23557,Space ,0.002400464,K23557,LIWC
K23559,Space ,0.003569408,K23559,LIWC
K23565,Space ,0.002700956,K23565,LIWC
KTFG534,Space ,0.023704973,KTFG534,LIWC
KTGF118,Space ,0.006135571,KTGF118,LIWC
KTGF120,Space ,0.00395453,KTGF120,LIWC
KTGF122,Space ,0.003796896,KTGF122,LIWC
KTGF124,Space ,0.004502325,KTGF124,LIWC
KTGF125,Space ,0.000284233,KTGF125,LIWC
KTGF126,Space ,0.003500051,KTGF126,LIWC
KTGF127,Space ,0.000794844,KTGF127,LIWC
KTGF129,Space ,0.005328154,KTGF129,LIWC
KTGF130,Space ,0.04027771,KTGF130,LIWC
KTGF136,Space ,0.001504073,KTGF136,LIWC
KTGF138,Space ,0.000333007,KTGF138,LIWC
KTGF142,Space ,0.005100572,KTGF142,LIWC
KTGF143,Space ,0.000327207,KTGF143,LIWC
KTGF146,Space ,0.001610172,KTGF146,LIWC
KTGF147,Space ,0.004227842,KTGF147,LIWC
KTGF148,Space ,0.001328794,KTGF148,LIWC
KTGF153,Space ,0.000716546,KTGF153,LIWC
KTGF154,Space ,0.001786554,KTGF154,LIWC
KTGF156,Space ,0.00785763,KTGF156,LIWC
KTGF157,Space ,0.000780721,KTGF157,LIWC
KTGF158,Space ,0.000804579,KTGF158,LIWC
KTGF527,Space ,0.002544997,KTGF527,LIWC
KTGF528,Space ,0.001558581,KTGF528,LIWC
KTGF533,Space ,0.0017171,KTGF533,LIWC
KTGF540,Space ,0.002913457,KTGF540,LIWC
KTGF544,Space ,0.004498991,KTGF544,LIWC
KTGF545,Space ,0.009207169,KTGF545,LIWC
KTGF549,Space ,0.002196796,KTGF549,LIWC
KTGF550,Space ,0.012110776,KTGF550,LIWC
KTGF553,Space ,0.002875309,KTGF553,LIWC
KTGF556,Space ,0.004292684,KTGF556,LIWC
KTGF557,Space ,0.002375582,KTGF557,LIWC
KTGF561,Space ,0.001727326,KTGF561,LIWC
KTGF562,Space ,0.008257771,KTGF562,LIWC
KTGF565,Space ,0.004908419,KTGF565,LIWC
KTGF570,Space ,0.004860651,KTGF570,LIWC
KTGF572,Space ,0.007456226,KTGF572,LIWC
K23101,StressLength,0.004100179,K23101,Text feature
K23104,StressLength,0.001563032,K23104,Text feature
K23106,StressLength,0.003195329,K23106,Text feature
K23107,StressLength,0.011159923,K23107,Text feature
K23109,StressLength,0.018007551,K23109,Text feature
K23114,StressLength,0.028559076,K23114,Text feature
K23115,StressLength,0.008837556,K23115,Text feature
K23117,StressLength,0.106467316,K23117,Text feature
K23120,StressLength,0.005187821,K23120,Text feature
K23121,StressLength,0.007051753,K23121,Text feature
K23122,StressLength,0.000196667,K23122,Text feature
K23125,StressLength,0.007159151,K23125,Text feature
K23126,StressLength,0.074798107,K23126,Text feature
K23128,StressLength,0.004766572,K23128,Text feature
K23129,StressLength,0.004339029,K23129,Text feature
K23130,StressLength,0.001446229,K23130,Text feature
K23131,StressLength,0.019474935,K23131,Text feature
K23133,StressLength,0.001650901,K23133,Text feature
K23134,StressLength,0.003806393,K23134,Text feature
K23136,StressLength,0.005426599,K23136,Text feature
K23139,StressLength,0.000978669,K23139,Text feature
K23142,StressLength,0.001787976,K23142,Text feature
K23143,StressLength,0.000279663,K23143,Text feature
K23144,StressLength,0.038210911,K23144,Text feature
K23145,StressLength,0.00056783,K23145,Text feature
K23147,StressLength,0.001528734,K23147,Text feature
K23148,StressLength,0.002835608,K23148,Text feature
K23150,StressLength,0.009825284,K23150,Text feature
K23151,StressLength,0.005777985,K23151,Text feature
K23153,StressLength,0.006851364,K23153,Text feature
K23155,StressLength,0.001920027,K23155,Text feature
K23156,StressLength,0.008322712,K23156,Text feature
K23502,StressLength,0.003916625,K23502,Text feature
K23503,StressLength,0.002962824,K23503,Text feature
K23507,StressLength,0.002851244,K23507,Text feature
K23508,StressLength,0.006919782,K23508,Text feature
K23509,StressLength,0.00310526,K23509,Text feature
K23510,StressLength,0.003392044,K23510,Text feature
K23517,StressLength,0.015688587,K23517,Text feature
K23521,StressLength,0.006910739,K23521,Text feature
K23526,StressLength,0.017106765,K23526,Text feature
K23529,StressLength,0.00805225,K23529,Text feature
K23531,StressLength,0.004301095,K23531,Text feature
K23532,StressLength,0.048848943,K23532,Text feature
K23533,StressLength,0.007220859,K23533,Text feature
K23536,StressLength,0.001154493,K23536,Text feature
K23537,StressLength,0.012479836,K23537,Text feature
K23540,StressLength,0.010732261,K23540,Text feature
K23541,StressLength,0.008735929,K23541,Text feature
K23548,StressLength,0.007638282,K23548,Text feature
K23551,StressLength,0.023055996,K23551,Text feature
K23552,StressLength,0.008837271,K23552,Text feature
K23555,StressLength,0.003053683,K23555,Text feature
K23556,StressLength,0.003230303,K23556,Text feature
K23557,StressLength,0.066518807,K23557,Text feature
K23559,StressLength,0.009250594,K23559,Text feature
K23563,StressLength,0.003150647,K23563,Text feature
K23565,StressLength,0.00310259,K23565,Text feature
KTFG534,StressLength,0.013096803,KTFG534,Text feature
KTGF118,StressLength,0.001995982,KTGF118,Text feature
KTGF120,StressLength,0.002503272,KTGF120,Text feature
KTGF122,StressLength,0.009236874,KTGF122,Text feature
KTGF124,StressLength,0.004407494,KTGF124,Text feature
KTGF125,StressLength,0.001661162,KTGF125,Text feature
KTGF126,StressLength,0.00788433,KTGF126,Text feature
KTGF127,StressLength,0.003814521,KTGF127,Text feature
KTGF129,StressLength,0.005708539,KTGF129,Text feature
KTGF130,StressLength,0.019832889,KTGF130,Text feature
KTGF136,StressLength,0.083189143,KTGF136,Text feature
KTGF138,StressLength,0.000736052,KTGF138,Text feature
KTGF142,StressLength,0.006901145,KTGF142,Text feature
KTGF143,StressLength,0.003480389,KTGF143,Text feature
KTGF146,StressLength,0.00437192,KTGF146,Text feature
KTGF147,StressLength,0.005233348,KTGF147,Text feature
KTGF148,StressLength,0.003619492,KTGF148,Text feature
KTGF150,StressLength,0.003815294,KTGF150,Text feature
KTGF153,StressLength,0.001338993,KTGF153,Text feature
KTGF154,StressLength,0.002578647,KTGF154,Text feature
KTGF156,StressLength,0.005455481,KTGF156,Text feature
KTGF157,StressLength,0.027146753,KTGF157,Text feature
KTGF158,StressLength,0.002378645,KTGF158,Text feature
KTGF527,StressLength,0.010194206,KTGF527,Text feature
KTGF528,StressLength,0.008974046,KTGF528,Text feature
KTGF533,StressLength,0.006525212,KTGF533,Text feature
KTGF540,StressLength,0.003339417,KTGF540,Text feature
KTGF544,StressLength,0.002099287,KTGF544,Text feature
