,Variable,Importance,Participant,NLP
K23552,Affiliation,0.004480884,K23552,LIWC
K23555,Affiliation,0.003314011,K23555,LIWC
K23556,Affiliation,0.006380288,K23556,LIWC
K23557,Affiliation,0.006001029,K23557,LIWC
K23559,Affiliation,0.002430163,K23559,LIWC
K23563,Affiliation,0.015651852,K23563,LIWC
K23565,Affiliation,0.009945385,K23565,LIWC
KTFG534,Affiliation,0.00692006,KTFG534,LIWC
KTGF118,Affiliation,0.002289444,KTGF118,LIWC
KTGF120,Affiliation,0.001330082,KTGF120,LIWC
KTGF122,Affiliation,0.005944553,KTGF122,LIWC
KTGF124,Affiliation,0.006017391,KTGF124,LIWC
KTGF126,Affiliation,0.004447582,KTGF126,LIWC
KTGF130,Affiliation,0.005765361,KTGF130,LIWC
KTGF136,Affiliation,0.003309458,KTGF136,LIWC
KTGF138,Affiliation,0.004331667,KTGF138,LIWC
KTGF142,Affiliation,0.001588485,KTGF142,LIWC
KTGF143,Affiliation,1.67E-05,KTGF143,LIWC
KTGF146,Affiliation,0.002335766,KTGF146,LIWC
KTGF147,Affiliation,0.000314632,KTGF147,LIWC
KTGF150,Affiliation,0.00110193,KTGF150,LIWC
KTGF154,Affiliation,0.001007239,KTGF154,LIWC
KTGF156,Affiliation,0.041519243,KTGF156,LIWC
KTGF157,Affiliation,0.001899463,KTGF157,LIWC
KTGF158,Affiliation,0.000131268,KTGF158,LIWC
KTGF527,Affiliation,0.007011889,KTGF527,LIWC
KTGF528,Affiliation,0.004257504,KTGF528,LIWC
KTGF533,Affiliation,0.006890649,KTGF533,LIWC
KTGF540,Affiliation,0.000743333,KTGF540,LIWC
KTGF544,Affiliation,0.001501444,KTGF544,LIWC
KTGF545,Affiliation,0.010357808,KTGF545,LIWC
KTGF549,Affiliation,0.001741148,KTGF549,LIWC
KTGF550,Affiliation,0.009171335,KTGF550,LIWC
KTGF553,Affiliation,0.003217197,KTGF553,LIWC
KTGF556,Affiliation,0.007256604,KTGF556,LIWC
KTGF557,Affiliation,0.005507947,KTGF557,LIWC
KTGF561,Affiliation,0.001915674,KTGF561,LIWC
KTGF562,Affiliation,0.006082302,KTGF562,LIWC
KTGF565,Affiliation,0.003578008,KTGF565,LIWC
KTGF570,Affiliation,0.003350722,KTGF570,LIWC
KTGF572,Affiliation,0.041353912,KTGF572,LIWC
K23101,Analytic,0.004641795,K23101,LIWC
K23106,Analytic,0,K23106,LIWC
K23107,Analytic,0.004012598,K23107,LIWC
K23109,Analytic,0.006066881,K23109,LIWC
K23114,Analytic,0.181566739,K23114,LIWC
K23115,Analytic,0.007365512,K23115,LIWC
K23117,Analytic,0.008575812,K23117,LIWC
K23120,Analytic,0.000706735,K23120,LIWC
K23121,Analytic,0.002127235,K23121,LIWC
K23125,Analytic,0.003601699,K23125,LIWC
K23126,Analytic,0.008892475,K23126,LIWC
K23128,Analytic,0.006204263,K23128,LIWC
K23129,Analytic,0.002116031,K23129,LIWC
K23131,Analytic,0.003218475,K23131,LIWC
K23133,Analytic,0.005278417,K23133,LIWC
K23134,Analytic,9.17E-05,K23134,LIWC
K23139,Analytic,0.000204628,K23139,LIWC
K23144,Analytic,0.001846035,K23144,LIWC
K23145,Analytic,0.00584834,K23145,LIWC
K23148,Analytic,0.001584448,K23148,LIWC
K23150,Analytic,0.004162923,K23150,LIWC
K23151,Analytic,0.004390684,K23151,LIWC
K23153,Analytic,0.011088796,K23153,LIWC
K23155,Analytic,0.002081566,K23155,LIWC
K23156,Analytic,0.002964788,K23156,LIWC
K23502,Analytic,0.005028124,K23502,LIWC
K23503,Analytic,0.011751525,K23503,LIWC
K23507,Analytic,0.000863927,K23507,LIWC
K23508,Analytic,0.006807024,K23508,LIWC
K23509,Analytic,0.004662545,K23509,LIWC
K23510,Analytic,0.007202533,K23510,LIWC
K23517,Analytic,0.010462336,K23517,LIWC
K23521,Analytic,0.017548068,K23521,LIWC
K23526,Analytic,0.005283413,K23526,LIWC
K23529,Analytic,0.004410611,K23529,LIWC
K23531,Analytic,0,K23531,LIWC
K23532,Analytic,0.004599034,K23532,LIWC
K23533,Analytic,0.006811926,K23533,LIWC
K23537,Analytic,0.003433601,K23537,LIWC
K23540,Analytic,0.059328732,K23540,LIWC
K23541,Analytic,0.002364053,K23541,LIWC
K23548,Analytic,0.004873714,K23548,LIWC
K23551,Analytic,0.011278466,K23551,LIWC
K23552,Analytic,0.003232029,K23552,LIWC
K23555,Analytic,0.002885153,K23555,LIWC
K23556,Analytic,0.004878907,K23556,LIWC
K23557,Analytic,0.005986716,K23557,LIWC
K23559,Analytic,0.001807816,K23559,LIWC
K23563,Analytic,0.011622357,K23563,LIWC
K23565,Analytic,0.019282651,K23565,LIWC
KTFG534,Analytic,0.003633712,KTFG534,LIWC
KTGF118,Analytic,0.00179427,KTGF118,LIWC
KTGF120,Analytic,0.001609881,KTGF120,LIWC
KTGF122,Analytic,0.002603318,KTGF122,LIWC
KTGF124,Analytic,0.004184655,KTGF124,LIWC
KTGF126,Analytic,0.010855062,KTGF126,LIWC
KTGF129,Analytic,0.009631636,KTGF129,LIWC
KTGF130,Analytic,0.00375438,KTGF130,LIWC
KTGF136,Analytic,0.009360157,KTGF136,LIWC
KTGF138,Analytic,0.000819549,KTGF138,LIWC
KTGF142,Analytic,0.000973434,KTGF142,LIWC
KTGF143,Analytic,3.17E-05,KTGF143,LIWC
KTGF146,Analytic,0.013434855,KTGF146,LIWC
KTGF147,Analytic,0.004046,KTGF147,LIWC
KTGF150,Analytic,0.008743619,KTGF150,LIWC
KTGF154,Analytic,0.001104455,KTGF154,LIWC
KTGF156,Analytic,4.58E-05,KTGF156,LIWC
KTGF157,Analytic,0.007239864,KTGF157,LIWC
KTGF158,Analytic,3.32E-05,KTGF158,LIWC
KTGF527,Analytic,0.027946738,KTGF527,LIWC
KTGF528,Analytic,0.003630188,KTGF528,LIWC
KTGF533,Analytic,0.010368537,KTGF533,LIWC
KTGF540,Analytic,0.002613889,KTGF540,LIWC
KTGF544,Analytic,0.002205944,KTGF544,LIWC
KTGF545,Analytic,0.002543708,KTGF545,LIWC
KTGF549,Analytic,0.002675556,KTGF549,LIWC
KTGF550,Analytic,0.008325673,KTGF550,LIWC
KTGF553,Analytic,0.003505405,KTGF553,LIWC
KTGF556,Analytic,0.005657146,KTGF556,LIWC
KTGF557,Analytic,0.004704211,KTGF557,LIWC
KTGF561,Analytic,0.002739773,KTGF561,LIWC
KTGF562,Analytic,0.005071124,KTGF562,LIWC
KTGF565,Analytic,0.003526551,KTGF565,LIWC
KTGF570,Analytic,0.010272806,KTGF570,LIWC
KTGF572,Analytic,0.010568011,KTGF572,LIWC
K23101,Angry GPT,0.005273256,K23101,GPT
K23106,Angry GPT,0,K23106,GPT
K23107,Angry GPT,0.00825,K23107,GPT
K23109,Angry GPT,0.005241519,K23109,GPT
K23114,Angry GPT,0.000605946,K23114,GPT
K23115,Angry GPT,0.00282206,K23115,GPT
K23117,Angry GPT,0.006841846,K23117,GPT
K23120,Angry GPT,1.17E-05,K23120,GPT
K23121,Angry GPT,6.36E-05,K23121,GPT
K23125,Angry GPT,0.014915644,K23125,GPT
K23126,Angry GPT,0.100228977,K23126,GPT
K23128,Angry GPT,0.003417398,K23128,GPT
K23129,Angry GPT,0.005158482,K23129,GPT
K23131,Angry GPT,0.00055623,K23131,GPT
K23133,Angry GPT,0.003806306,K23133,GPT
K23134,Angry GPT,0.010553171,K23134,GPT
K23139,Angry GPT,0.008739642,K23139,GPT
K23144,Angry GPT,0.000600421,K23144,GPT
K23145,Angry GPT,0.006668819,K23145,GPT
K23148,Angry GPT,0.003154279,K23148,GPT
K23150,Angry GPT,0.009135303,K23150,GPT
K23151,Angry GPT,0.007871538,K23151,GPT
K23153,Angry GPT,0.009670148,K23153,GPT
K23155,Angry GPT,0.002605223,K23155,GPT
K23156,Angry GPT,0.000460909,K23156,GPT
K23502,Angry GPT,0.000968533,K23502,GPT
K23503,Angry GPT,0.008030676,K23503,GPT
K23507,Angry GPT,0.013520493,K23507,GPT
K23508,Angry GPT,0.010027536,K23508,GPT
K23509,Angry GPT,0.007739917,K23509,GPT
K23510,Angry GPT,0.00461242,K23510,GPT
K23517,Angry GPT,0.005482418,K23517,GPT
K23521,Angry GPT,0.002798923,K23521,GPT
K23526,Angry GPT,0.032470317,K23526,GPT
K23529,Angry GPT,0.004310333,K23529,GPT
K23531,Angry GPT,0.017810366,K23531,GPT
K23532,Angry GPT,0.000269448,K23532,GPT
K23533,Angry GPT,0.001800139,K23533,GPT
K23537,Angry GPT,0.009552043,K23537,GPT
K23540,Angry GPT,0.013927869,K23540,GPT
K23541,Angry GPT,0.01654932,K23541,GPT
K23548,Angry GPT,0.111722762,K23548,GPT
K23551,Angry GPT,0.024396505,K23551,GPT
K23552,Angry GPT,0.001166812,K23552,GPT
K23555,Angry GPT,0.004052286,K23555,GPT
K23556,Angry GPT,0.006584227,K23556,GPT
K23557,Angry GPT,0.003189373,K23557,GPT
K23559,Angry GPT,0.005603218,K23559,GPT
K23563,Angry GPT,0.001623467,K23563,GPT
K23565,Angry GPT,0.002351005,K23565,GPT
KTFG534,Angry GPT,0.068376595,KTFG534,GPT
KTGF118,Angry GPT,0.003661144,KTGF118,GPT
KTGF120,Angry GPT,0.002807479,KTGF120,GPT
KTGF122,Angry GPT,0.03656125,KTGF122,GPT
KTGF124,Angry GPT,0.008805563,KTGF124,GPT
KTGF126,Angry GPT,0.003261846,KTGF126,GPT
KTGF129,Angry GPT,0.0169795,KTGF129,GPT
KTGF130,Angry GPT,0.005563194,KTGF130,GPT
KTGF136,Angry GPT,0.014170367,KTGF136,GPT
KTGF138,Angry GPT,0.000134706,KTGF138,GPT
KTGF142,Angry GPT,0.001580283,KTGF142,GPT
KTGF143,Angry GPT,0,KTGF143,GPT
KTGF146,Angry GPT,0.001919748,KTGF146,GPT
KTGF147,Angry GPT,0.001770044,KTGF147,GPT
KTGF150,Angry GPT,0.000636524,KTGF150,GPT
KTGF154,Angry GPT,0.000320902,KTGF154,GPT
KTGF156,Angry GPT,0.000899514,KTGF156,GPT
KTGF157,Angry GPT,0.00799851,KTGF157,GPT
KTGF158,Angry GPT,9.38E-22,KTGF158,GPT
KTGF527,Angry GPT,0.019213048,KTGF527,GPT
KTGF528,Angry GPT,0.012133829,KTGF528,GPT
KTGF533,Angry GPT,0.007447411,KTGF533,GPT
KTGF540,Angry GPT,0.00048,KTGF540,GPT
KTGF544,Angry GPT,0.005447486,KTGF544,GPT
KTGF545,Angry GPT,0.004504383,KTGF545,GPT
KTGF549,Angry GPT,0.006970815,KTGF549,GPT
KTGF550,Angry GPT,0.015482401,KTGF550,GPT
KTGF553,Angry GPT,0.004533978,KTGF553,GPT
KTGF556,Angry GPT,0.133915729,KTGF556,GPT
KTGF557,Angry GPT,0.002082298,KTGF557,GPT
KTGF561,Angry GPT,0.000242189,KTGF561,GPT
KTGF562,Angry GPT,0.013331654,KTGF562,GPT
KTGF565,Angry GPT,0.003795478,KTGF565,GPT
KTGF570,Angry GPT,0.001273361,KTGF570,GPT
KTGF572,Angry GPT,0.018596367,KTGF572,GPT
K23101,Apostrophes ,0.003692675,K23101,LIWC
K23121,Apostrophes ,0.000331296,K23121,LIWC
K23125,Apostrophes ,0.001634785,K23125,LIWC
K23126,Apostrophes ,0.002349406,K23126,LIWC
K23128,Apostrophes ,0.006159984,K23128,LIWC
K23133,Apostrophes ,0.001239463,K23133,LIWC
K23134,Apostrophes ,2.34E-05,K23134,LIWC
K23145,Apostrophes ,0.004771381,K23145,LIWC
K23148,Apostrophes ,0.003901261,K23148,LIWC
K23503,Apostrophes ,0.00226346,K23503,LIWC
K23509,Apostrophes ,0.001096061,K23509,LIWC
K23510,Apostrophes ,0.006029167,K23510,LIWC
K23521,Apostrophes ,0.003617578,K23521,LIWC
K23526,Apostrophes ,0.001527857,K23526,LIWC
K23532,Apostrophes ,0.002631057,K23532,LIWC
K23537,Apostrophes ,0.004247178,K23537,LIWC
K23551,Apostrophes ,0.000666441,K23551,LIWC
K23552,Apostrophes ,0.006511159,K23552,LIWC
K23555,Apostrophes ,0.000557683,K23555,LIWC
K23556,Apostrophes ,0.001479403,K23556,LIWC
KTFG534,Apostrophes ,0.009713628,KTFG534,LIWC
KTGF118,Apostrophes ,0.001293883,KTGF118,LIWC
KTGF120,Apostrophes ,0.000529151,KTGF120,LIWC
KTGF124,Apostrophes ,0.004223391,KTGF124,LIWC
KTGF142,Apostrophes ,0.000742889,KTGF142,LIWC
KTGF143,Apostrophes ,0,KTGF143,LIWC
KTGF146,Apostrophes ,0.001172606,KTGF146,LIWC
KTGF156,Apostrophes ,0.000972882,KTGF156,LIWC
KTGF157,Apostrophes ,0.000256299,KTGF157,LIWC
KTGF158,Apostrophes ,2.58E-21,KTGF158,LIWC
KTGF527,Apostrophes ,0.005689063,KTGF527,LIWC
KTGF528,Apostrophes ,0.000724359,KTGF528,LIWC
KTGF533,Apostrophes ,0.005836398,KTGF533,LIWC
KTGF540,Apostrophes ,1.33E-05,KTGF540,LIWC
KTGF544,Apostrophes ,0.003451729,KTGF544,LIWC
KTGF549,Apostrophes ,0.002111407,KTGF549,LIWC
KTGF553,Apostrophes ,0.00511962,KTGF553,LIWC
KTGF556,Apostrophes ,0.001625115,KTGF556,LIWC
KTGF557,Apostrophes ,0.002070316,KTGF557,LIWC
KTGF565,Apostrophes ,0.001644986,KTGF565,LIWC
K23101,Article ,0.002534291,K23101,LIWC
K23106,Article ,3.14E-21,K23106,LIWC
K23107,Article ,0.007885621,K23107,LIWC
K23109,Article ,0.005346747,K23109,LIWC
K23114,Article ,0.033745964,K23114,LIWC
K23115,Article ,0.006266738,K23115,LIWC
K23117,Article ,0.01762781,K23117,LIWC
K23120,Article ,0.000786325,K23120,LIWC
K23121,Article ,0.003830049,K23121,LIWC
K23125,Article ,0.002162822,K23125,LIWC
K23126,Article ,0.003819114,K23126,LIWC
K23128,Article ,0.00923161,K23128,LIWC
K23129,Article ,0.002039733,K23129,LIWC
K23131,Article ,0.001261762,K23131,LIWC
K23133,Article ,0.00164125,K23133,LIWC
K23134,Article ,0,K23134,LIWC
K23139,Article ,5.55E-05,K23139,LIWC
K23144,Article ,0.003389835,K23144,LIWC
K23145,Article ,0.004988194,K23145,LIWC
K23148,Article ,0.002003927,K23148,LIWC
K23150,Article ,0.003374441,K23150,LIWC
K23151,Article ,0.004636869,K23151,LIWC
K23153,Article ,0.00432887,K23153,LIWC
K23155,Article ,0.000622853,K23155,LIWC
K23156,Article ,0.003857636,K23156,LIWC
K23502,Article ,0.002096702,K23502,LIWC
K23503,Article ,0.003908557,K23503,LIWC
K23507,Article ,0.003487909,K23507,LIWC
K23508,Article ,0.005825609,K23508,LIWC
K23509,Article ,0.001196818,K23509,LIWC
K23510,Article ,0.00853948,K23510,LIWC
K23517,Article ,0.005252889,K23517,LIWC
K23521,Article ,0.006451788,K23521,LIWC
K23526,Article ,0.003038762,K23526,LIWC
K23529,Article ,0.002555014,K23529,LIWC
K23531,Article ,0.039142258,K23531,LIWC
K23532,Article ,0.005748368,K23532,LIWC
K23533,Article ,0.002451204,K23533,LIWC
K23537,Article ,0.003990159,K23537,LIWC
K23540,Article ,0.038915699,K23540,LIWC
K23541,Article ,0.00214424,K23541,LIWC
K23548,Article ,0.003722815,K23548,LIWC
K23551,Article ,0.009100355,K23551,LIWC
K23552,Article ,0.00588571,K23552,LIWC
K23555,Article ,0.004814392,K23555,LIWC
K23556,Article ,0.006681514,K23556,LIWC
K23557,Article ,0.0033195,K23557,LIWC
K23559,Article ,0.000450694,K23559,LIWC
K23563,Article ,0.009311793,K23563,LIWC
K23565,Article ,0.018343477,K23565,LIWC
KTFG534,Article ,0.001278426,KTFG534,LIWC
KTGF118,Article ,0.001968342,KTGF118,LIWC
KTGF120,Article ,0.002033836,KTGF120,LIWC
KTGF122,Article ,0.042113273,KTGF122,LIWC
KTGF124,Article ,0.019194299,KTGF124,LIWC
KTGF126,Article ,0.008163465,KTGF126,LIWC
KTGF129,Article ,0.007879834,KTGF129,LIWC
KTGF130,Article ,0.002458287,KTGF130,LIWC
KTGF138,Article ,0.000520627,KTGF138,LIWC
KTGF142,Article ,0.002181899,KTGF142,LIWC
KTGF143,Article ,6.78E-05,KTGF143,LIWC
KTGF146,Article ,0.010040865,KTGF146,LIWC
KTGF147,Article ,0.003755772,KTGF147,LIWC
KTGF150,Article ,0.002674405,KTGF150,LIWC
KTGF154,Article ,0.002116784,KTGF154,LIWC
KTGF156,Article ,0.000115833,KTGF156,LIWC
KTGF157,Article ,0.000769891,KTGF157,LIWC
KTGF158,Article ,1.35E-05,KTGF158,LIWC
KTGF527,Article ,0.005218897,KTGF527,LIWC
KTGF528,Article ,0.029349726,KTGF528,LIWC
KTGF533,Article ,0.008946571,KTGF533,LIWC
KTGF540,Article ,0.000932963,KTGF540,LIWC
KTGF544,Article ,0.004465764,KTGF544,LIWC
KTGF545,Article ,0.001628992,KTGF545,LIWC
KTGF549,Article ,0.003743204,KTGF549,LIWC
KTGF550,Article ,0.009698907,KTGF550,LIWC
KTGF553,Article ,0.002815125,KTGF553,LIWC
KTGF556,Article ,0.005816135,KTGF556,LIWC
KTGF557,Article ,0.005400509,KTGF557,LIWC
KTGF561,Article ,0.001342,KTGF561,LIWC
KTGF562,Article ,0.005837321,KTGF562,LIWC
KTGF565,Article ,0.002330739,KTGF565,LIWC
KTGF570,Article ,0.006752778,KTGF570,LIWC
KTGF572,Article ,0.010736946,KTGF572,LIWC
K23115,Attention ,0.003589721,K23115,LIWC
K23133,Attention ,0.001403315,K23133,LIWC
K23134,Attention ,1.46E-05,K23134,LIWC
K23155,Attention ,0.000777752,K23155,LIWC
K23156,Attention ,0.014448833,K23156,LIWC
K23531,Attention ,0,K23531,LIWC
K23537,Attention ,0.001499667,K23537,LIWC
K23559,Attention ,0.001057041,K23559,LIWC
K23565,Attention ,0.004314985,K23565,LIWC
KTGF118,Attention ,0.000339162,KTGF118,LIWC
KTGF143,Attention ,0,KTGF143,LIWC
KTGF527,Attention ,0.01507896,KTGF527,LIWC
KTGF528,Attention ,0.000525128,KTGF528,LIWC
KTGF533,Attention ,0.004760589,KTGF533,LIWC
KTGF549,Attention ,0.000197593,KTGF549,LIWC
KTGF565,Attention ,0.00193,KTGF565,LIWC
K23101,Authentic,0.002929017,K23101,LIWC
K23106,Authentic,0,K23106,LIWC
K23107,Authentic,0.001734402,K23107,LIWC
K23109,Authentic,0.004588519,K23109,LIWC
K23114,Authentic,0.002540486,K23114,LIWC
K23115,Authentic,0.00257917,K23115,LIWC
K23117,Authentic,0.02586767,K23117,LIWC
K23120,Authentic,0.001920165,K23120,LIWC
K23121,Authentic,0.000602012,K23121,LIWC
K23125,Authentic,0.004675215,K23125,LIWC
K23126,Authentic,0.001353461,K23126,LIWC
K23128,Authentic,0.004770407,K23128,LIWC
K23129,Authentic,0.003611344,K23129,LIWC
K23131,Authentic,0.005664536,K23131,LIWC
K23133,Authentic,0.001517602,K23133,LIWC
K23134,Authentic,0,K23134,LIWC
K23139,Authentic,0.0052,K23139,LIWC
K23144,Authentic,0.001281827,K23144,LIWC
K23145,Authentic,0.00721127,K23145,LIWC
K23148,Authentic,0.001562873,K23148,LIWC
K23150,Authentic,0.000801703,K23150,LIWC
K23151,Authentic,0.012814,K23151,LIWC
K23153,Authentic,0.004796551,K23153,LIWC
K23155,Authentic,0.001095907,K23155,LIWC
K23156,Authentic,0.004199091,K23156,LIWC
K23502,Authentic,0.00125376,K23502,LIWC
K23503,Authentic,0.010362549,K23503,LIWC
K23507,Authentic,0.000497169,K23507,LIWC
K23508,Authentic,0.002224381,K23508,LIWC
K23509,Authentic,0.001594303,K23509,LIWC
K23510,Authentic,0.002843333,K23510,LIWC
K23517,Authentic,0.008617582,K23517,LIWC
K23521,Authentic,0.003599592,K23521,LIWC
K23526,Authentic,0.005482913,K23526,LIWC
K23529,Authentic,0.0016095,K23529,LIWC
K23531,Authentic,0.005686559,K23531,LIWC
K23532,Authentic,0.005702483,K23532,LIWC
K23533,Authentic,0.010740763,K23533,LIWC
K23537,Authentic,0.001910326,K23537,LIWC
K23540,Authentic,0.004002941,K23540,LIWC
K23541,Authentic,0.000465333,K23541,LIWC
K23548,Authentic,0.012925439,K23548,LIWC
K23551,Authentic,0.00863573,K23551,LIWC
K23552,Authentic,0.001712246,K23552,LIWC
K23555,Authentic,0.002645714,K23555,LIWC
K23556,Authentic,0.013756144,K23556,LIWC
K23557,Authentic,0.002345745,K23557,LIWC
K23559,Authentic,0.035933435,K23559,LIWC
K23563,Authentic,0.003710044,K23563,LIWC
K23565,Authentic,0.012295733,K23565,LIWC
KTGF118,Authentic,0.000723198,KTGF118,LIWC
KTGF120,Authentic,0.003202338,KTGF120,LIWC
KTGF122,Authentic,0.000976,KTGF122,LIWC
KTGF124,Authentic,0.009733023,KTGF124,LIWC
KTGF126,Authentic,0.029971179,KTGF126,LIWC
KTGF129,Authentic,0.007058481,KTGF129,LIWC
KTGF130,Authentic,0.024821111,KTGF130,LIWC
KTGF136,Authentic,0.010668422,KTGF136,LIWC
KTGF138,Authentic,0.000658922,KTGF138,LIWC
KTGF142,Authentic,0.001551556,KTGF142,LIWC
KTGF143,Authentic,2.89E-05,KTGF143,LIWC
KTGF146,Authentic,0.013657425,KTGF146,LIWC
KTGF147,Authentic,0.01194493,KTGF147,LIWC
KTGF150,Authentic,0.004984367,KTGF150,LIWC
KTGF154,Authentic,0.001386918,KTGF154,LIWC
KTGF156,Authentic,0.002577049,KTGF156,LIWC
KTGF157,Authentic,0.004951714,KTGF157,LIWC
KTGF158,Authentic,6.48E-05,KTGF158,LIWC
KTGF527,Authentic,0.007841744,KTGF527,LIWC
KTGF528,Authentic,0.005669897,KTGF528,LIWC
KTGF533,Authentic,0.006576719,KTGF533,LIWC
KTGF540,Authentic,0.000207778,KTGF540,LIWC
KTGF544,Authentic,0.009346924,KTGF544,LIWC
KTGF545,Authentic,0.005941708,KTGF545,LIWC
KTGF549,Authentic,0.005520185,KTGF549,LIWC
KTGF550,Authentic,0.020375201,KTGF550,LIWC
KTGF553,Authentic,0.001378932,KTGF553,LIWC
KTGF556,Authentic,0.002162292,KTGF556,LIWC
KTGF557,Authentic,0.007649026,KTGF557,LIWC
KTGF561,Authentic,0.001212288,KTGF561,LIWC
KTGF565,Authentic,0.001463319,KTGF565,LIWC
KTGF570,Authentic,0.003812014,KTGF570,LIWC
KTGF572,Authentic,0.009444376,KTGF572,LIWC
K23101,Auxiliary verbs  ,0.002882479,K23101,LIWC
K23106,Auxiliary verbs  ,3.02E-20,K23106,LIWC
K23107,Auxiliary verbs  ,0.003753529,K23107,LIWC
K23109,Auxiliary verbs  ,0.003244489,K23109,LIWC
K23114,Auxiliary verbs  ,0.010350973,K23114,LIWC
K23115,Auxiliary verbs  ,0.00447805,K23115,LIWC
K23117,Auxiliary verbs  ,0.012337281,K23117,LIWC
K23120,Auxiliary verbs  ,0.000964863,K23120,LIWC
K23121,Auxiliary verbs  ,0.003554333,K23121,LIWC
K23125,Auxiliary verbs  ,0.006798219,K23125,LIWC
K23126,Auxiliary verbs  ,0.014764712,K23126,LIWC
K23128,Auxiliary verbs  ,0.0049484,K23128,LIWC
K23129,Auxiliary verbs  ,0.001393056,K23129,LIWC
K23131,Auxiliary verbs  ,0.001432444,K23131,LIWC
K23133,Auxiliary verbs  ,0.003194176,K23133,LIWC
K23134,Auxiliary verbs  ,0,K23134,LIWC
K23139,Auxiliary verbs  ,2.28E-05,K23139,LIWC
K23144,Auxiliary verbs  ,0.002555845,K23144,LIWC
K23145,Auxiliary verbs  ,0.010432508,K23145,LIWC
K23148,Auxiliary verbs  ,0.002071382,K23148,LIWC
K23150,Auxiliary verbs  ,0.009044574,K23150,LIWC
K23151,Auxiliary verbs  ,0.004473778,K23151,LIWC
K23153,Auxiliary verbs  ,0.010713333,K23153,LIWC
K23155,Auxiliary verbs  ,0.000264186,K23155,LIWC
K23156,Auxiliary verbs  ,0.000598636,K23156,LIWC
K23502,Auxiliary verbs  ,0.001956,K23502,LIWC
K23503,Auxiliary verbs  ,0.003673229,K23503,LIWC
K23507,Auxiliary verbs  ,0.000588712,K23507,LIWC
K23508,Auxiliary verbs  ,0.005602369,K23508,LIWC
K23509,Auxiliary verbs  ,0.003568333,K23509,LIWC
K23510,Auxiliary verbs  ,0.007908687,K23510,LIWC
K23517,Auxiliary verbs  ,0.006876124,K23517,LIWC
K23521,Auxiliary verbs  ,0.020476571,K23521,LIWC
K23526,Auxiliary verbs  ,0.058870413,K23526,LIWC
K23529,Auxiliary verbs  ,0.00398675,K23529,LIWC
K23531,Auxiliary verbs  ,0.000130065,K23531,LIWC
K23532,Auxiliary verbs  ,0.005114851,K23532,LIWC
K23533,Auxiliary verbs  ,0.004952213,K23533,LIWC
K23537,Auxiliary verbs  ,0.004820319,K23537,LIWC
K23540,Auxiliary verbs  ,0.00561298,K23540,LIWC
K23541,Auxiliary verbs  ,0.001868267,K23541,LIWC
K23548,Auxiliary verbs  ,0.00478363,K23548,LIWC
K23552,Auxiliary verbs  ,0.011137319,K23552,LIWC
K23555,Auxiliary verbs  ,0.001886974,K23555,LIWC
K23556,Auxiliary verbs  ,0.012815004,K23556,LIWC
K23557,Auxiliary verbs  ,0.004623882,K23557,LIWC
K23559,Auxiliary verbs  ,0.002249741,K23559,LIWC
K23563,Auxiliary verbs  ,0.005191422,K23563,LIWC
K23565,Auxiliary verbs  ,0.012984585,K23565,LIWC
KTFG534,Auxiliary verbs  ,0.00388018,KTFG534,LIWC
KTGF118,Auxiliary verbs  ,0.002060532,KTGF118,LIWC
KTGF120,Auxiliary verbs  ,0.003952685,KTGF120,LIWC
KTGF122,Auxiliary verbs  ,0.001410886,KTGF122,LIWC
KTGF124,Auxiliary verbs  ,0.006420961,KTGF124,LIWC
KTGF126,Auxiliary verbs  ,0.006367165,KTGF126,LIWC
KTGF129,Auxiliary verbs  ,0.007523465,KTGF129,LIWC
KTGF130,Auxiliary verbs  ,0.002895231,KTGF130,LIWC
KTGF136,Auxiliary verbs  ,0.002374218,KTGF136,LIWC
KTGF138,Auxiliary verbs  ,0.001116098,KTGF138,LIWC
KTGF142,Auxiliary verbs  ,0.003055051,KTGF142,LIWC
KTGF143,Auxiliary verbs  ,0,KTGF143,LIWC
KTGF146,Auxiliary verbs  ,0.004318113,KTGF146,LIWC
KTGF147,Auxiliary verbs  ,0.007235719,KTGF147,LIWC
KTGF150,Auxiliary verbs  ,0.001378405,KTGF150,LIWC
KTGF154,Auxiliary verbs  ,0.001543357,KTGF154,LIWC
KTGF156,Auxiliary verbs  ,0.000820833,KTGF156,LIWC
KTGF157,Auxiliary verbs  ,0.002311786,KTGF157,LIWC
KTGF158,Auxiliary verbs  ,0.009508732,KTGF158,LIWC
KTGF527,Auxiliary verbs  ,0.021621418,KTGF527,LIWC
KTGF528,Auxiliary verbs  ,0.020535419,KTGF528,LIWC
KTGF533,Auxiliary verbs  ,0.006629922,KTGF533,LIWC
KTGF540,Auxiliary verbs  ,0.003943333,KTGF540,LIWC
KTGF544,Auxiliary verbs  ,0.00427959,KTGF544,LIWC
KTGF545,Auxiliary verbs  ,0.00933807,KTGF545,LIWC
KTGF549,Auxiliary verbs  ,0.007260574,KTGF549,LIWC
KTGF550,Auxiliary verbs  ,0.014974531,KTGF550,LIWC
KTGF553,Auxiliary verbs  ,0.003293434,KTGF553,LIWC
KTGF556,Auxiliary verbs  ,0.017786229,KTGF556,LIWC
KTGF557,Auxiliary verbs  ,0.002859061,KTGF557,LIWC
KTGF561,Auxiliary verbs  ,0.002320886,KTGF561,LIWC
KTGF562,Auxiliary verbs  ,0.008769516,KTGF562,LIWC
