"X","Variable","Importance","Participant","NLP"
"K23148.40","Social referents",0.00226174545454545,"K23148","LIWC"
"K23148.41","Friend",0.00349081212121212,"K23148","LIWC"
"K23148.42","Female",0.00398198787878788,"K23148","LIWC"
"K23148.43","Lifestyle",0.00132481212121212,"K23148","LIWC"
"K23148.44","Leisure",0.003426,"K23148","LIWC"
"K23148.45","Work",0.00221292121212121,"K23148","LIWC"
"K23148.46","Physical",0.00102363636363636,"K23148","LIWC"
"K23148.47","Food",0.000778278787878788,"K23148","LIWC"
"K23148.48","Need",0.00171413333333333,"K23148","LIWC"
"K23148.49","Acquire",0.00109454545454545,"K23148","LIWC"
"K23148.50","Allure",0.00266507878787879,"K23148","LIWC"
"K23148.51","Perception",0.00202848484848485,"K23148","LIWC"
"K23148.52","Motion",0.00325156363636364,"K23148","LIWC"
"K23148.53","Space",0.00186218181818182,"K23148","LIWC"
"K23148.54","Visual",0.000147478787878788,"K23148","LIWC"
"K23148.55","Time LIWC",0.001892,"K23148","LIWC"
"K23148.56","FocusPast",0.00164141818181818,"K23148","LIWC"
"K23148.57","FocusPresent",0.00255140606060606,"K23148","LIWC"
"K23148.58","FocusFuture",0.00067020606060606,"K23148","LIWC"
"K23148.59","AllPunc",0.0021313696969697,"K23148","LIWC"
"K23148.60","Apostrophes",0.000940230303030302,"K23148","LIWC"
"K23148.61","Compound",0.00148090909090909,"K23148","LIWC"
"K23148.62","PA VADER",0.00152431515151515,"K23148","Vader"
"K23148.63","Neutral VADER",0.00190454545454545,"K23148","LIWC"
"K23148.64","NA VADER",0.0028356329004329,"K23148","Vader"
"K23148.65","ThoughtLength",0.00340112727272727,"K23148","LIWC"
"K23148.66","StressLength",0.00301809696969697,"K23148","Text leangth"
"K23148.67","EnjoyLength",0.00333980779220779,"K23148","Text leangth"
"K23148.68","Topic_t1",0.00427945454545454,"K23148","LDA"
"K23148.69","Topic_t2",0.00286238787878788,"K23148","LDA"
"K23148.70","Topic_t3",0.00202569696969697,"K23148","LDA"
"K23148.71","Topic_t4",0.00263678787878788,"K23148","LDA"
"K23148.72","Topic_t5",0.00188850909090909,"K23148","LDA"
"K23148.73","Topic_t6",0.00376556363636364,"K23148","LDA"
"K23148.74","Happy GPT",0.00234613333333333,"K23148","GPT"
"K23148.75","Sad GPT",0.00455346666666667,"K23148","GPT"
"K23148.76","Nervous GPT",0.00078259393939394,"K23148","GPT"
"K23148.77","Interested GPT",0.00072489696969697,"K23148","GPT"
"K23148.78","Angry GPT",0.00275894545454545,"K23148","GPT"
"K23148.79","Excited GPT",0.000889769696969697,"K23148","GPT"
"K23148.80","Bored GPT",0.000975442424242424,"K23148","GPT"
"K23148.81","NA GPT",0.00462374372294372,"K23148","GPT"
"K23148.82","PA GPT",0.000425369696969697,"K23148","GPT"
"K23150.1","Time",0.00859203076923077,"K23150","Time"
"K23150.2","Word Count",0.00874461538461538,"K23150","Text leangth"
"K23150.3","Analytic",0.00750652063492063,"K23150","LIWC"
"K23150.4","Clout",0.00699163076923077,"K23150","LIWC"
"K23150.5","Authentic",0.00191401025641026,"K23150","LIWC"
"K23150.6","WordPerSentence",0.00756308717948718,"K23150","Text leangth"
"K23150.7","BigWords",0.00530389304029304,"K23150","LIWC"
"K23150.8","Dictionary",0.00383310769230769,"K23150","LIWC"
"K23150.9","Linguistic",0.0104347457875458,"K23150","LIWC"
"K23150.10","Function",0.00397703589743589,"K23150","LIWC"
"K23150.11","Pronoun",0.00367267692307692,"K23150","LIWC"
"K23150.12","Personal pronouns",0.00576558974358975,"K23150","LIWC"
"K23150.13","i",0.00920841025641026,"K23150","LIWC"
"K23150.14","Determiners",0.00802442051282051,"K23150","LIWC"
"K23150.15","Article",0.0090933435897436,"K23150","LIWC"
"K23150.16","Preposition",0.0122828923076923,"K23150","LIWC"
"K23150.17","Auxiliary verbs",0.00730779487179487,"K23150","LIWC"
"K23150.18","Adverbs",0.0126221641025641,"K23150","LIWC"
"K23150.19","Verb",0.00630436923076923,"K23150","LIWC"
"K23150.20","Adjectives",0.00268251721611722,"K23150","LIWC"
"K23150.21","Drives",0.00523668717948718,"K23150","LIWC"
"K23150.22","Affiliation",0.00508970493096647,"K23150","LIWC"
"K23150.23","Cognition",0.00890693333333333,"K23150","LIWC"
"K23150.24","Cognitive processes",0.0104822307692308,"K23150","LIWC"
"K23150.25","Insight",0.00560465641025641,"K23150","LIWC"
"K23150.26","Affect",0.00369877948717949,"K23150","LIWC"
"K23150.27","Positive tone",0.00374964102564103,"K23150","LIWC"
"K23150.28","Negative tone",0.0033949641025641,"K23150","LIWC"
"K23150.29","Emotion",0.00182875897435897,"K23150","LIWC"
"K23150.30","NA LIWC",0.00126611282051282,"K23150","LIWC"
"K23150.31","Social",0.00359754871794872,"K23150","LIWC"
"K23150.32","Socbehav",0.00662253333333333,"K23150","LIWC"
"K23150.33","Social referents",0.00605775384615385,"K23150","LIWC"
"K23150.34","Family",0.00283954871794872,"K23150","LIWC"
"K23150.35","Friend",0.00291987692307692,"K23150","LIWC"
"K23150.36","Female",0.00184849230769231,"K23150","LIWC"
"K23150.37","Lifestyle",0.0060636336996337,"K23150","LIWC"
"K23150.38","Leisure",0.00445403076923077,"K23150","LIWC"
"K23150.39","Work",0.00460257909270217,"K23150","LIWC"
"K23150.40","Physical",0.00415482051282051,"K23150","LIWC"
"K23150.41","Food",0.00256086153846154,"K23150","LIWC"
"K23150.42","Acquire",0.00273762051282051,"K23150","LIWC"
"K23150.43","Allure",0.00514647258382643,"K23150","LIWC"
"K23150.44","Perception",0.00979506666666667,"K23150","LIWC"
"K23150.45","Motion",0.00843275897435897,"K23150","LIWC"
"K23150.46","Space",0.0036803282051282,"K23150","LIWC"
"K23150.47","Time LIWC",0.00196931282051282,"K23150","LIWC"
"K23150.48","FocusPast",0.0108200102564103,"K23150","LIWC"
"K23150.49","Compound",0.00399405128205128,"K23150","LIWC"
"K23150.50","PA VADER",0.00506786666666667,"K23150","Vader"
"K23150.51","Neutral VADER",0.00600222564102564,"K23150","LIWC"
"K23150.52","NA VADER",0.00222305641025641,"K23150","Vader"
"K23150.53","ThoughtLength",0.00770957948717949,"K23150","LIWC"
"K23150.54","StressLength",0.00865949743589744,"K23150","Text leangth"
"K23150.55","EnjoyLength",0.0156785435897436,"K23150","Text leangth"
"K23150.56","Topic_t1",0.00862821538461539,"K23150","LDA"
"K23150.57","Topic_t2",0.00763073846153846,"K23150","LDA"
"K23150.58","Topic_t3",0.0036170358974359,"K23150","LDA"
"K23150.59","Topic_t4",0.00563584615384615,"K23150","LDA"
"K23150.60","Topic_t5",0.00771573846153846,"K23150","LDA"
"K23150.61","Topic_t6",0.00462291794871795,"K23150","LDA"
"K23150.62","Happy GPT",0.00808351452991453,"K23150","GPT"
"K23150.63","Sad GPT",0.0131378666666667,"K23150","GPT"
"K23150.64","Nervous GPT",0.00892826227106227,"K23150","GPT"
"K23150.65","Interested GPT",0.0012272,"K23150","GPT"
"K23150.66","Angry GPT",0.00461358974358975,"K23150","GPT"
"K23150.67","Excited GPT",0.00969942564102564,"K23150","GPT"
"K23150.68","Bored GPT",0.0013923976331361,"K23150","GPT"
"K23150.69","NA GPT",0.0114905025641026,"K23150","GPT"
"K23150.70","PA GPT",0.0113428717948718,"K23150","GPT"
"K23151.1","Time",0.0148131965811966,"K23151","Time"
"K23151.2","Word Count",0.00697728205128205,"K23151","Text leangth"
"K23151.3","Analytic",0.0054057264957265,"K23151","LIWC"
"K23151.4","Clout",0.00135890598290598,"K23151","LIWC"
"K23151.5","Authentic",0.00722189743589744,"K23151","LIWC"
"K23151.6","WordPerSentence",0.0111171111111111,"K23151","Text leangth"
"K23151.7","BigWords",0.00984982905982906,"K23151","LIWC"
"K23151.8","Dictionary",0.00701305982905983,"K23151","LIWC"
"K23151.9","Linguistic",0.0074585641025641,"K23151","LIWC"
"K23151.10","Function",0.00745535042735043,"K23151","LIWC"
"K23151.11","Pronoun",0.00541678632478633,"K23151","LIWC"
"K23151.12","Personal pronouns",0.00513579487179487,"K23151","LIWC"
"K23151.13","i",0.0063345641025641,"K23151","LIWC"
"K23151.14","Impersonal pronouns",0.00329153846153846,"K23151","LIWC"
"K23151.15","Determiners",0.00922830769230769,"K23151","LIWC"
"K23151.16","Article",0.00370760683760683,"K23151","LIWC"
"K23151.17","Preposition",0.00729615384615385,"K23151","LIWC"
"K23151.18","Auxiliary verbs",0.0117591111111111,"K23151","LIWC"
"K23151.19","Adverbs",0.00254109401709402,"K23151","LIWC"
"K23151.20","Conjunctions",0.0106730085470085,"K23151","LIWC"
"K23151.21","Negations",0.00297994871794872,"K23151","LIWC"
"K23151.22","Verb",0.010112547008547,"K23151","LIWC"
"K23151.23","Adjectives",0.00183675213675214,"K23151","LIWC"
"K23151.24","Drives",0.00438273504273505,"K23151","LIWC"
"K23151.25","Affiliation",0.00672919658119659,"K23151","LIWC"
"K23151.26","Achieve",0.00853217094017094,"K23151","LIWC"
"K23151.27","Cognition",0.00476582905982906,"K23151","LIWC"
"K23151.28","Cognitive processes",0.00682911111111111,"K23151","LIWC"
"K23151.29","Insight",0.00302873504273504,"K23151","LIWC"
"K23151.30","Discrepancy",0.00605194871794872,"K23151","LIWC"
"K23151.31","Differentiation",0.00670430769230769,"K23151","LIWC"
"K23151.32","Affect",0.00585282051282052,"K23151","LIWC"
"K23151.33","Positive tone",0.000857025641025644,"K23151","LIWC"
"K23151.34","Negative tone",0.00425324786324786,"K23151","LIWC"
"K23151.35","Emotion",0.00117774358974359,"K23151","LIWC"
"K23151.36","NA LIWC",0.00125326495726496,"K23151","LIWC"
"K23151.37","Social",0.0202225982905983,"K23151","LIWC"
"K23151.38","Socbehav",0.00804276923076923,"K23151","LIWC"
"K23151.39","Social referents",0.0165181538461538,"K23151","LIWC"
"K23151.40","Lifestyle",0.0049037094017094,"K23151","LIWC"
"K23151.41","Leisure",0.00428531623931624,"K23151","LIWC"
"K23151.42","Home",0.0122964786324786,"K23151","LIWC"
"K23151.43","Work",0.0134374700854701,"K23151","LIWC"
"K23151.44","Physical",0.00420911111111111,"K23151","LIWC"
"K23151.45","Need",0.0185256239316239,"K23151","LIWC"
"K23151.46","Acquire",0.00586933333333333,"K23151","LIWC"
"K23151.47","Allure",0.0123285128205128,"K23151","LIWC"
"K23151.48","Perception",0.00347252991452991,"K23151","LIWC"
"K23151.49","Motion",0.0086168717948718,"K23151","LIWC"
"K23151.50","Space",0.00316905982905983,"K23151","LIWC"
"K23151.51","Time LIWC",0.0215445811965812,"K23151","LIWC"
"K23151.52","FocusPast",0.00460109401709401,"K23151","LIWC"
"K23151.53","FocusPresent",0.00269593162393163,"K23151","LIWC"
"K23151.54","AllPunc",0.00501577777777778,"K23151","LIWC"
"K23151.55","Period",0.0118144444444444,"K23151","LIWC"
"K23151.56","Compound",0.00314393162393162,"K23151","LIWC"
"K23151.57","PA VADER",0.00270823931623932,"K23151","Vader"
"K23151.58","Neutral VADER",0.0102282905982906,"K23151","LIWC"
"K23151.59","NA VADER",0.00309449572649573,"K23151","Vader"
"K23151.60","ThoughtLength",0.00639297435897436,"K23151","LIWC"
"K23151.61","StressLength",0.00652411965811966,"K23151","Text leangth"
"K23151.62","EnjoyLength",0.00765864957264958,"K23151","Text leangth"
"K23151.63","Topic_t1",0.0125722905982906,"K23151","LDA"
"K23151.64","Topic_t2",0.00877808547008547,"K23151","LDA"
"K23151.65","Topic_t3",0.00583300854700855,"K23151","LDA"
"K23151.66","Topic_t4",0.0148842222222222,"K23151","LDA"
"K23151.67","Topic_t5",0.00350105982905983,"K23151","LDA"
"K23151.68","Topic_t6",0.00695001709401709,"K23151","LDA"
"K23151.69","Happy GPT",0.00718364102564103,"K23151","GPT"
"K23151.70","Sad GPT",0.00179965811965812,"K23151","GPT"
"K23151.71","Nervous GPT",0.0169065299145299,"K23151","GPT"
"K23151.72","Interested GPT",0.00703676923076923,"K23151","GPT"
"K23151.73","Angry GPT",0.00159697435897436,"K23151","GPT"
"K23151.74","Excited GPT",0.00323965811965812,"K23151","GPT"
"K23151.75","Bored GPT",0.00376220512820513,"K23151","GPT"
"K23151.76","NA GPT",0.00475577777777778,"K23151","GPT"
"K23151.77","PA GPT",0.00510988034188034,"K23151","GPT"
"K23153.1","Time",0.00868805555555555,"K23153","Time"
"K23153.2","Word Count",0.00467722222222223,"K23153","Text leangth"
"K23153.3","Analytic",0.0116978148148148,"K23153","LIWC"
"K23153.4","Clout",0.0240288333333333,"K23153","LIWC"
"K23153.5","Authentic",0.00383857407407409,"K23153","LIWC"
"K23153.6","WordPerSentence",0.00757188888888887,"K23153","Text leangth"
"K23153.7","BigWords",0.028987037037037,"K23153","LIWC"
"K23153.8","Dictionary",0.0169501481481482,"K23153","LIWC"
"K23153.9","Linguistic",0.00754651851851852,"K23153","LIWC"
"K23153.10","Function",0.0117265,"K23153","LIWC"
"K23153.11","Pronoun",0.0044097962962963,"K23153","LIWC"
"K23153.12","Personal pronouns",0.00836898148148148,"K23153","LIWC"
"K23153.13","i",0.00451505555555556,"K23153","LIWC"
"K23153.14","Determiners",0.0157361851851852,"K23153","LIWC"
"K23153.15","Article",0.010186037037037,"K23153","LIWC"
"K23153.16","Number",0,"K23153","LIWC"
"K23153.17","Preposition",0.0864274814814815,"K23153","LIWC"
"K23153.18","Auxiliary verbs",0.00368077777777777,"K23153","LIWC"
"K23153.19","Adverbs",0.0013934074074074,"K23153","LIWC"
"K23153.20","Conjunctions",0.216332462962963,"K23153","LIWC"
"K23153.21","Negations",0.00341955555555555,"K23153","LIWC"
"K23153.22","Verb",0.0084582962962963,"K23153","LIWC"
"K23153.23","Adjectives",0.319035,"K23153","LIWC"
"K23153.24","Drives",0.0041230925925926,"K23153","LIWC"
"K23153.25","Affiliation",0.00193577777777778,"K23153","LIWC"
"K23153.26","Achieve",0.00208155555555557,"K23153","LIWC"
"K23153.27","Cognition",0.0608680185185185,"K23153","LIWC"
"K23153.28","Allnone",0.000255555555555556,"K23153","LIWC"
"K23153.29","Cognitive processes",0.017467037037037,"K23153","LIWC"
"K23153.30","Insight",0.00222905555555556,"K23153","LIWC"
"K23153.31","Cause",0.00155094444444445,"K23153","LIWC"
"K23153.32","Differentiation",0.000677333333333341,"K23153","LIWC"
"K23153.33","Affect",0.0277055740740741,"K23153","LIWC"
"K23153.34","Positive tone",0.00187940740740741,"K23153","LIWC"
"K23153.35","Negative tone",0.00291157407407408,"K23153","LIWC"
"K23153.36","Emotion",0.0316697407407407,"K23153","LIWC"
"K23153.37","NA LIWC",0.00293753703703705,"K23153","LIWC"
"K23153.38","Social",0.00181888888888889,"K23153","LIWC"
"K23153.39","Socbehav",0.00169388888888889,"K23153","LIWC"
"K23153.40","Social referents",0.00287324074074074,"K23153","LIWC"
"K23153.41","Friend",0.00297229629629629,"K23153","LIWC"
"K23153.42","Lifestyle",0.00468759259259259,"K23153","LIWC"
"K23153.43","Leisure",0.00121496296296296,"K23153","LIWC"
"K23153.44","Home",0.00051111111111111,"K23153","LIWC"
"K23153.45","Work",0.00402499999999999,"K23153","LIWC"
"K23153.46","Physical",0.00166133333333333,"K23153","LIWC"
"K23153.47","Health",0.00111111111111111,"K23153","LIWC"
"K23153.48","illness",0.000903333333333334,"K23153","LIWC"
"K23153.49","Food",0.00245185185185185,"K23153","LIWC"
"K23153.50","Acquire",0.000276111111111112,"K23153","LIWC"
"K23153.51","Allure",0.00318505555555556,"K23153","LIWC"
"K23153.52","Perception",0.0368770925925926,"K23153","LIWC"
"K23153.53","Space",0.00151611111111111,"K23153","LIWC"
"K23153.54","Visual",0.00294074074074074,"K23153","LIWC"
"K23153.55","Feeling",0.00062222222222222,"K23153","LIWC"
"K23153.56","Time LIWC",0.0020667962962963,"K23153","LIWC"
"K23153.57","FocusPast",0.00333803703703704,"K23153","LIWC"
"K23153.58","Conversation",0.000527259259259258,"K23153","LIWC"
"K23153.60","filler",0.00035111111111111,"K23153","LIWC"
"K23153.61","Compound",0.0146096296296296,"K23153","LIWC"
"K23153.62","PA VADER",0.00355853703703704,"K23153","Vader"
"K23153.63","Neutral VADER",0.00311942592592592,"K23153","LIWC"
"K23153.64","NA VADER",0.00496248148148147,"K23153","Vader"
"K23153.65","ThoughtLength",0.00507962962962962,"K23153","LIWC"
"K23153.66","StressLength",0.00380559259259259,"K23153","Text leangth"
"K23153.67","EnjoyLength",0.00500014814814816,"K23153","Text leangth"
"K23153.68","Topic_t1",0.001125,"K23153","LDA"
"K23153.69","Topic_t2",0.0119817037037037,"K23153","LDA"
"K23153.70","Topic_t3",0.0187794444444444,"K23153","LDA"
"K23153.71","Topic_t4",0.00884935185185185,"K23153","LDA"
"K23153.72","Topic_t5",0.0038792962962963,"K23153","LDA"
"K23153.73","Topic_t6",0.0157797222222222,"K23153","LDA"
"K23153.74","Happy GPT",0.00245481481481482,"K23153","GPT"
"K23153.75","Sad GPT",0.00120474074074075,"K23153","GPT"
"K23153.76","Nervous GPT",0.00049611111111111,"K23153","GPT"
"K23153.77","Interested GPT",0.00437,"K23153","GPT"
"K23153.78","Angry GPT",0.00970551851851853,"K23153","GPT"
"K23153.79","Excited GPT",0.00293,"K23153","GPT"
"K23153.80","Bored GPT",0.00441955555555558,"K23153","GPT"
"K23153.81","NA GPT",0.00607949999999999,"K23153","GPT"
"K23153.82","PA GPT",0.00214657407407407,"K23153","GPT"
"K23155.1","Time",0.00413266279069767,"K23155","Time"
"K23155.2","Word Count",0.00570553488372093,"K23155","Text leangth"
"K23155.3","Analytic",0.00562091472868217,"K23155","LIWC"
"K23155.4","Clout",0.00320496813092162,"K23155","LIWC"
"K23155.5","Authentic",0.00431517054263566,"K23155","LIWC"
"K23155.6","WordPerSentence",0.00484939534883721,"K23155","Text leangth"
"K23155.7","BigWords",0.0048593488372093,"K23155","LIWC"
"K23155.8","Dictionary",0.00477737984496124,"K23155","LIWC"
"K23155.9","Linguistic",0.00203313178294574,"K23155","LIWC"
"K23155.10","Function",0.00105817054263566,"K23155","LIWC"
"K23155.11","Pronoun",0.00773505869324474,"K23155","LIWC"
"K23155.12","Personal pronouns",0.00467382945736434,"K23155","LIWC"
"K23155.13","i",0.00191418604651163,"K23155","LIWC"
"K23155.14","Impersonal pronouns",0.0058112380952381,"K23155","LIWC"
"K23155.15","Determiners",0.00317764341085271,"K23155","LIWC"
"K23155.16","Article",0.00973426356589148,"K23155","LIWC"
"K23155.17","Preposition",0.00247123920265781,"K23155","LIWC"
"K23155.18","Auxiliary verbs",0.000956,"K23155","LIWC"
"K23155.19","Negations",0.00466965891472868,"K23155","LIWC"
"K23155.20","Verb",0.00181516279069767,"K23155","LIWC"
"K23155.21","Quantity",0.0120030697674419,"K23155","LIWC"
"K23155.22","Drives",0.00162528682170543,"K23155","LIWC"
"K23155.23","Affiliation",0.00134100775193799,"K23155","LIWC"
"K23155.24","Cognition",0.00661238981173865,"K23155","LIWC"
"K23155.25","Allnone",0.00422308748615726,"K23155","LIWC"
"K23155.26","Cognitive processes",0.00187851162790697,"K23155","LIWC"
"K23155.27","Social",0.00204582945736434,"K23155","LIWC"
"K23155.28","Lifestyle",0.00528626356589147,"K23155","LIWC"
"K23155.29","Leisure",0.00245795348837209,"K23155","LIWC"
"K23155.30","Home",0.00171502325581395,"K23155","LIWC"
"K23155.31","Work",0.00186156589147287,"K23155","LIWC"
"K23155.32","Physical",0.00223933333333333,"K23155","LIWC"
"K23155.33","Food",0.00312727131782946,"K23155","LIWC"
"K23155.34","Acquire",0.00473455813953488,"K23155","LIWC"
"K23155.35","Allure",0.00132168992248062,"K23155","LIWC"
"K23155.36","Perception",0.00237648062015504,"K23155","LIWC"
"K23155.37","Attention",0.0035837519379845,"K23155","LIWC"
"K23155.38","Space",0.00216331782945736,"K23155","LIWC"
"K23155.39","Visual",0.00264973643410853,"K23155","LIWC"
"K23155.40","FocusFuture",0.00122553488372093,"K23155","LIWC"
"K23155.41","AllPunc",0,"K23155","LIWC"
"K23155.42","Compound",0.00925274418604651,"K23155","LIWC"
"K23155.43","Neutral VADER",0.00753695951765719,"K23155","LIWC"
"K23155.44","ThoughtLength",0.00392669767441861,"K23155","LIWC"
"K23155.45","StressLength",0.00503069379844961,"K23155","Text leangth"
"K23155.46","EnjoyLength",0.00338359689922481,"K23155","Text leangth"
"K23155.47","Topic_t1",0.00373753488372093,"K23155","LDA"
"K23155.48","Topic_t2",0.00347376744186046,"K23155","LDA"
"K23155.49","Topic_t3",0.00498472868217054,"K23155","LDA"
"K23155.50","Topic_t4",0.00613776744186046,"K23155","LDA"
"K23155.51","Topic_t5",0.00627255813953488,"K23155","LDA"
"K23155.52","Topic_t6",0.00614122480620155,"K23155","LDA"
"K23155.53","Happy GPT",0.00377012403100775,"K23155","GPT"
